srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
166,175.45.176.0,15237,149.171.126.14,111,tcp,FIN,0.644999,564,354,254,252,2,1,-,6300.784668,3844.9670409999994,10,8,255,255,3824828806,120734111,56,44,0,0,5467.5722,140.045078,1421927570,1421927570,70.591111,91.106859,0.052728,0.007241,0.045487,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
167,175.45.176.3,43875,149.171.126.13,80,tcp,FIN,0.18773299999999998,958,268,254,252,2,1,http,36775.63281,9545.47168,10,6,255,255,1305046280,886028512,96,45,1,0,1031.183679,61.591641,1421927571,1421927571,19.299111,36.204198999999996,0.052364999999999995,0.0067079999999999996,0.045656999999999996,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
168,175.45.176.2,42963,149.171.126.13,554,tcp,FIN,0.230327,828,9452,62,252,2,5,-,25910.98828,304853.5313,10,14,255,255,3703535303,3290354382,83,675,0,0,1223.8138789999998,1473.34193,1421927572,1421927572,25.591889000000002,17.166231,0.05171,0.006462999999999999,0.045247,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
169,175.45.176.1,31262,149.171.126.12,80,tcp,FIN,0.22430799999999998,758,7844,62,252,2,4,http,24359.36328,256468.7813,10,12,255,255,2584186615,2018590347,76,654,1,3444,1191.027606,1558.438744,1421927573,1421927573,24.923111,19.771546,0.049897000000000004,0.006084,0.043813,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
170,175.45.176.0,23608,149.171.126.15,443,tcp,FIN,0.361008,934,4262,254,252,2,3,ssl,18636.70703,85006.42969,10,10,255,255,759926717,3937311435,93,426,0,0,2263.2681239999997,2622.8252420000003,1421927574,1421927574,40.111999999999995,39.274,0.051871,0.006998000000000001,0.044873,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
171,175.45.176.1,64581,149.171.126.18,110,tcp,FIN,0.784385,1136,46162,62,252,7,23,pop3,11106.79004,461395.8438,24,50,255,255,2367791828,3844441918,47,923,0,0,1853.238344,1254.641288,1421927576,1421927576,34.103697,15.657572,0.040909,0.0131,0.027808999999999997,0,1,0,0,0,1,1,3,3,1,1,3,Exploits,1
172,175.45.176.1,40245,149.171.126.18,56301,tcp,FIN,0.52094,364,854,62,252,1,2,ftp-data,4898.836426,11486.92773,8,8,255,255,219542768,3810563180,46,107,0,0,4991.200698,153.711703,1421927575,1421927576,74.41999799999999,67.03699999999999,0.103361,0.047501999999999996,0.055859000000000006,0,1,0,0,0,1,1,3,3,1,1,3,Exploits,1
173,175.45.176.1,40245,149.171.126.18,56301,tcp,FIN,0.52094,364,854,62,252,1,2,ftp-data,4898.836426,11486.92773,8,8,255,255,219542768,3810563180,46,107,0,0,4991.200698,153.711703,1421927575,1421927576,74.41999799999999,67.03699999999999,0.103361,0.047501999999999996,0.055859000000000006,0,1,0,0,0,1,1,3,3,1,1,3,Exploits,1
174,175.45.176.1,36359,149.171.126.18,21,tcp,FIN,1.182451,1178,1636,62,252,7,9,ftp,7611.309081999999,10567.87988,22,22,255,255,1710482067,107710644,54,74,0,0,3092.338397,3741.638942,1421927575,1421927576,56.307190000000006,55.598094999999994,0.05376,0.007079,0.046681,0,1,0,1,1,1,1,3,3,1,1,3,Exploits,1
175,175.45.176.1,36359,149.171.126.18,21,tcp,FIN,1.182451,1178,1636,62,252,7,9,ftp,7611.309081999999,10567.87988,22,22,255,255,1710482067,107710644,54,74,0,0,3092.338397,3741.638942,1421927575,1421927576,56.307190000000006,55.598094999999994,0.05376,0.007079,0.046681,0,1,0,1,1,1,1,3,3,1,1,3,Exploits,1
176,175.45.176.2,41045,149.171.126.13,80,tcp,FIN,0.18423699999999998,804,6868,62,252,2,4,http,31437.76758,273387.0,10,12,255,255,2898231243,3211197766,80,572,1,2946,1020.28716,1099.356107,1421927578,1421927578,20.470778,13.996273,0.046560000000000004,0.029523,0.017037,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
177,175.45.176.1,40453,149.171.126.14,25,tcp,FIN,1.2590729999999999,308887,3276,62,252,123,8,smtp,1954847.75,20434.08008,252,54,255,255,2794249754,3363847520,1226,61,0,0,625.876804,36.309301,1421927579,1421927580,5.016227,23.377264,0.043961,0.015825,0.028136,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
178,175.45.176.0,60990,149.171.126.11,111,udp,INT,1e-05,168,0,254,0,0,0,-,67200000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927580,1421927580,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
179,175.45.176.3,11635,149.171.126.14,111,udp,INT,1.1e-05,168,0,254,0,0,0,-,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927582,1421927582,0.011000000000000001,0.0,0.0,0.0,0.0,0,2,0,0,0,30,1,1,9,1,1,1,Reconnaissance,1
180,175.45.176.1,29636,149.171.126.13,80,tcp,FIN,2.447321,1462,268,254,252,6,1,http,4439.139647999999,732.2292480000001,14,6,255,255,793864994,3781320516,104,45,1,0,18853.12164,947.000625,1421927581,1421927583,188.255457,482.99681200000003,0.045208,0.016623,0.028585000000000003,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
181,175.45.176.2,52913,149.171.126.15,80,tcp,FIN,0.252831,1178,3254,62,252,3,3,http,34173.02344,92678.50781,12,10,255,255,3632469732,3842385859,98,325,2,154,1122.430191,38.931168,1421927583,1421927583,22.984636,25.897889000000003,0.03532,0.016194999999999998,0.019125,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
182,175.45.176.1,34733,149.171.126.14,80,tcp,FIN,0.19871,886,5004,62,252,2,3,http,32127.2207,181329.5781,10,10,255,255,205888735,1256278335,89,500,1,2048,1156.28034,1402.140936,1421927584,1421927584,22.078889,20.381667,0.024805,0.014586000000000002,0.010218999999999999,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
183,175.45.176.3,61445,149.171.126.10,111,tcp,FIN,0.62375,564,354,254,252,2,1,-,6515.431152,3975.952148,10,8,255,255,1720597327,2305292897,56,44,0,0,5409.0469219999995,138.907203,1421927585,1421927585,69.30555600000001,87.61256999999999,0.050136,0.00605,0.044086,0,1,0,0,0,11,1,1,1,1,1,1,Reconnaissance,1
184,175.45.176.1,46673,149.171.126.13,80,tcp,FIN,0.475653,826,2188,62,252,2,2,http,12513.32422,33133.39844,10,10,255,255,297053769,255967441,83,219,1,622,3458.8459399999997,96.653875,1421927587,1421927587,52.850333,47.516555,0.091769,0.047272,0.044497,0,1,1,0,0,2,1,1,2,1,1,1,DoS,1
185,175.45.176.1,59044,149.171.126.19,25,tcp,FIN,1.063009,72580,2042,62,252,33,8,smtp,538637.0,14780.68359,72,26,255,255,1156000018,2729328787,1008,79,0,0,1185.295489,46.427234000000006,1421927586,1421927587,14.971957999999999,42.221602000000004,0.051029000000000005,0.006679999999999999,0.044349,0,1,0,0,0,2,1,1,2,1,1,1,Exploits,1
186,175.45.176.1,38874,149.171.126.10,25,tcp,FIN,1.023026,94052,2108,62,252,41,8,smtp,727129.125,15937.03418,88,30,255,255,2142056177,2094607672,1069,70,0,0,990.987667,41.220633,1421927588,1421927589,11.75892,35.054171999999994,0.051605,0.005807,0.045798,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
187,175.45.176.1,38874,149.171.126.10,25,tcp,FIN,1.023026,94052,2108,62,252,41,8,smtp,727129.125,15937.03418,88,30,255,255,2142056177,2094607672,1069,70,0,0,990.987667,41.220633,1421927588,1421927589,11.75892,35.054171999999994,0.051605,0.005807,0.045798,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
188,175.45.176.3,49433,149.171.126.15,110,tcp,FIN,0.772374,956,3228,62,252,7,8,pop3,9415.12793,31766.99414,20,20,255,255,1553471295,3153050728,48,161,0,0,2000.761961,48.166305,1421927589,1421927590,40.651262,40.103211,0.052097000000000004,0.007037000000000001,0.04506,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
189,175.45.176.3,49433,149.171.126.15,110,tcp,FIN,0.772374,956,3228,62,252,7,8,pop3,9415.12793,31766.99414,20,20,255,255,1553471295,3153050728,48,161,0,0,2000.761961,48.166305,1421927589,1421927590,40.651262,40.103211,0.052097000000000004,0.007037000000000001,0.04506,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
190,175.45.176.1,18566,149.171.126.10,111,udp,INT,1e-05,168,0,254,0,0,0,-,67200000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927590,1421927590,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
191,175.45.176.1,50882,149.171.126.17,80,tcp,FIN,0.190429,844,268,254,252,2,1,http,31927.910160000003,9410.331055,10,6,255,255,1249180911,1270801201,84,45,1,0,1002.430732,57.107569999999996,1421927591,1421927591,18.951778,35.256199,0.057859,0.014138,0.043720999999999996,0,1,1,0,0,2,1,1,1,1,1,1,Reconnaissance,1
192,175.45.176.2,3829,149.171.126.16,143,tcp,FIN,0.646821,1022,10898,62,252,6,10,-,11947.66406,129173.2891,18,24,255,255,1626796945,2773577430,57,454,0,0,1898.1676519999999,1659.486447,1421927592,1421927592,38.048294,27.588912,0.051722000000000004,0.008359,0.043363,0,1,0,0,0,3,1,1,1,1,1,1,Exploits,1
193,175.45.176.1,57689,149.171.126.12,80,tcp,FIN,0.242588,800,6188,62,252,2,3,http,23743.96094,183685.9219,10,10,255,255,3353430287,1590280230,80,619,1,2654,1282.141684,1802.2731899999999,1421927593,1421927593,26.954221999999998,25.283110999999998,0.061862,0.014299000000000001,0.047563,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
194,175.45.176.0,50753,149.171.126.15,80,tcp,FIN,0.180104,1170,268,254,252,2,1,http,46772.97656,9949.806641,10,6,255,255,1864973066,1807433164,117,45,1,0,991.174718,60.053883,1421927594,1421927594,18.468222,34.819602,0.05198200000000001,0.0060030000000000005,0.045979,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
195,175.45.176.3,31996,149.171.126.19,80,tcp,FIN,0.19673800000000002,912,268,254,252,2,1,http,33384.5,9108.560547,10,6,255,255,3822491319,1321767777,91,45,1,0,1066.853379,63.868081999999994,1421927595,1421927595,19.994444,37.724801,0.053364999999999996,0.008111,0.045254,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
196,175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0.0,20,0,0,0,0,0,52,0,0,0,31.164341999999998,0.0,1421927596,1421927596,27.266369,0.0,0.0,0.0,0.0,0,2,0,0,0,3,2,2,2,2,2,2,Exploits,1
197,175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0.0,20,0,0,0,0,0,52,0,0,0,31.164341999999998,0.0,1421927596,1421927596,27.266369,0.0,0.0,0.0,0.0,0,2,0,0,0,3,2,2,2,2,2,2,Exploits,1
198,175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0.0,20,0,0,0,0,0,52,0,0,0,31.164341999999998,0.0,1421927596,1421927596,27.266369,0.0,0.0,0.0,0.0,0,2,0,0,0,3,2,2,2,2,2,2,Reconnaissance,1
199,175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0.0,20,0,0,0,0,0,52,0,0,0,31.164341999999998,0.0,1421927596,1421927596,27.266369,0.0,0.0,0.0,0.0,0,2,0,0,0,3,2,2,2,2,2,2, Fuzzers,1
200,175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0.0,20,0,0,0,0,0,52,0,0,0,31.164341999999998,0.0,1421927596,1421927596,27.266369,0.0,0.0,0.0,0.0,0,2,0,0,0,3,2,2,2,2,2,2,Exploits,1
201,175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0.0,20,0,0,0,0,0,52,0,0,0,31.164341999999998,0.0,1421927596,1421927596,27.266369,0.0,0.0,0.0,0.0,0,2,0,0,0,3,2,2,2,2,2,2,Exploits,1
202,175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0.0,20,0,0,0,0,0,52,0,0,0,31.164341999999998,0.0,1421927596,1421927596,27.266369,0.0,0.0,0.0,0.0,0,2,0,0,0,3,2,2,2,2,2,2,Reconnaissance,1
203,175.45.176.2,0,149.171.126.11,0,ospf,INT,0.518061,1040,0,254,0,0,0,-,15256.8916,0.0,20,0,0,0,0,0,52,0,0,0,31.164341999999998,0.0,1421927596,1421927596,27.266369,0.0,0.0,0.0,0.0,0,2,0,0,0,3,2,2,2,2,2,2, Fuzzers,1
204,175.45.176.1,1918,149.171.126.10,80,tcp,FIN,0.588697,2050,101920,62,252,2,39,http,26472.02148,1368541.0,20,84,255,255,2880777572,273221130,103,1213,1,48874,2265.744413,1225.1138039999998,1421927599,1421927600,30.984053000000003,6.656300999999999,0.079465,0.020632,0.058833,0,1,1,0,0,1,1,1,1,1,1,1,Generic,1
205,175.45.176.3,10905,149.171.126.11,1900,udp,INT,1.2e-05,1324,0,254,0,0,0,-,441333312.0,0.0,2,0,0,0,0,0,662,0,0,0,0.0,0.0,1421927600,1421927600,0.012,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Exploits,1
206,175.45.176.1,21975,149.171.126.10,25,tcp,FIN,0.9856010000000001,21158,1940,62,252,13,8,smtp,166371.5781,15032.45215,32,22,255,255,2364826624,3857631017,661,88,0,0,2494.071654,77.524711,1421927601,1421927602,31.745549,44.597383,0.09640900000000001,0.049046,0.047363,0,1,0,0,0,1,2,1,2,1,1,1,Exploits,1
207,175.45.176.1,21975,149.171.126.10,25,tcp,FIN,0.9856010000000001,21158,1940,62,252,13,8,smtp,166371.5781,15032.45215,32,22,255,255,2364826624,3857631017,661,88,0,0,2494.071654,77.524711,1421927601,1421927602,31.745549,44.597383,0.09640900000000001,0.049046,0.047363,0,1,0,0,0,1,2,1,2,1,1,1,Exploits,1
208,175.45.176.1,50681,149.171.126.11,80,tcp,FIN,0.212959,906,3196,62,252,2,2,http,30653.78711,105071.8672,10,8,255,255,4040754380,2283253624,91,400,1,1182,1134.125877,30.854122999999998,1421927602,1421927602,23.546556,22.491143,0.065402,0.055514,0.009888,0,1,1,0,0,3,1,1,2,1,1,1,DoS,1
209,175.45.176.1,7503,149.171.126.10,8080,tcp,FIN,0.200812,1882,268,254,252,2,1,http,67486.00781,8923.769531,10,6,255,255,3832245851,3972766524,188,45,1,0,1193.4331439999999,43.545988,1421927604,1421927604,22.312444,32.1206,0.092089,0.039525,0.052564,0,1,1,0,0,3,1,2,1,1,1,1,DoS,1
210,175.45.176.2,36776,149.171.126.10,25,tcp,FIN,0.960592,82366,2022,62,252,36,8,smtp,677174.125,16239.98535,78,28,255,255,2402836559,2280733273,1056,72,0,0,1058.051363,43.508812,1421927603,1421927604,12.475221000000001,32.817371,0.08590700000000001,0.024602000000000002,0.061305,0,1,0,0,0,1,2,2,1,1,1,1,Exploits,1
211,175.45.176.1,27279,149.171.126.17,80,tcp,FIN,0.40171399999999996,918,24702,62,252,2,10,http,16768.14844,471439.875,12,24,255,255,1126612792,1198742847,77,1029,1,11609,2328.67421,2114.843632,1421927605,1421927605,36.519455,16.455652,0.081524,0.020464,0.06106,0,1,1,0,0,3,1,1,1,1,1,1,Exploits,1
212,175.45.176.1,25542,149.171.126.18,80,tcp,FIN,0.405357,798,354,254,252,2,1,http,14189.96094,6118.063965,10,8,255,255,3856525400,646008943,80,44,1,0,3047.026563,100.083727,1421927606,1421927606,44.306667,50.50943,0.10119600000000001,0.051780999999999994,0.049415,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
213,175.45.176.3,46416,149.171.126.17,80,tcp,FIN,0.24256599999999998,918,17716,62,252,2,7,http,27769.76172,551833.3125,12,18,255,255,3297371730,3026381783,77,984,1,0,1278.0866939999999,1248.905768,1421927607,1421927608,21.961364,13.744882,0.019902,0.008892,0.011009999999999999,0,1,1,0,0,2,2,2,1,1,1,1,Exploits,1
214,175.45.176.2,6792,149.171.126.17,80,tcp,FIN,0.21718099999999999,944,268,254,252,2,1,http,31310.289060000003,8251.182617,10,6,255,255,32920957,3073709436,94,45,1,0,1254.412301,68.099461,1421927608,1421927608,24.131222,38.799199,0.088575,0.021758,0.066817,0,1,1,0,0,1,2,2,1,1,1,1,Exploits,1
215,175.45.176.2,41336,149.171.126.12,20031,tcp,FIN,0.481904,70349,526,254,252,27,1,-,1148394.75,8018.194336,60,12,255,255,4026462330,3148216214,1172,44,0,0,1003.001348,64.290031,1421927609,1421927609,8.054051,40.365727,0.11444800000000001,0.037877,0.076571,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
216,175.45.176.3,29189,149.171.126.15,80,tcp,FIN,0.24131799999999998,800,9692,62,252,2,5,http,23868.91992,298361.5,10,14,255,255,3519841824,1926264369,80,692,1,4306,1408.876394,1446.960966,1421927610,1421927610,26.813111,16.901923,0.050066,0.020919999999999998,0.029146,0,1,1,0,0,2,1,1,1,1,1,1,Exploits,1
217,175.45.176.2,55799,149.171.126.12,20031,tcp,FIN,0.234308,364,268,254,252,1,1,-,10891.64648,7648.052734000001,8,6,255,255,2137491213,2144195214,46,45,0,0,2060.9379120000003,74.423547,1421927610,1421927610,33.472571,41.421602,0.051934,0.026579000000000002,0.025355000000000003,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
218,175.45.176.3,63009,149.171.126.16,111,udp,INT,6e-06,168,0,254,0,0,0,-,112000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927611,1421927611,0.006,0.0,0.0,0.0,0.0,0,2,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
219,175.45.176.3,14374,149.171.126.13,111,udp,INT,1e-05,168,0,254,0,0,0,-,67200000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927612,1421927612,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
220,175.45.176.3,60197,149.171.126.19,110,tcp,FIN,0.542439,2832,637,254,252,3,3,-,38286.33203,8465.467773,12,10,255,255,921270739,2976817785,236,64,0,0,3382.304229,111.56230500000001,1421927613,1421927614,48.054818,57.797891,0.073078,0.02225,0.050828,0,1,0,0,0,3,1,1,1,1,1,1,Exploits,1
221,175.45.176.0,62988,149.171.126.15,80,tcp,FIN,0.266142,784,1604,62,252,2,2,http,21221.75391,42203.03125,10,8,255,255,1629494613,1790208589,78,201,1,385,1519.1552470000001,44.914301,1421927614,1421927614,29.571333000000003,33.949,0.079247,0.027877,0.051370000000000006,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
222,175.45.176.0,55399,149.171.126.10,80,tcp,FIN,0.247613,848,26048,62,252,2,10,http,25135.99805,806516.625,12,24,255,255,3758229226,912701048,71,1085,1,12289,1299.7508300000002,1096.925828,1421927615,1421927615,22.510273,9.039957000000001,0.11255899999999999,0.034156,0.078403,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
223,175.45.176.0,27068,149.171.126.13,25,tcp,FIN,1.067048,132632,2308,62,252,56,8,smtp,985957.5625,16801.49414,118,34,255,255,3656576943,346913919,1124,68,0,0,885.319576,40.138133,1421927616,1421927617,9.120068,31.602515999999998,0.041391000000000004,0.023431,0.01796,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
224,175.45.176.3,35948,149.171.126.16,80,tcp,FIN,0.487234,800,1156,62,252,2,2,http,11821.83496,17092.4043,10,10,255,255,3531325907,1512848429,80,116,1,110,3540.405646,89.817234,1421927617,1421927618,54.03144399999999,48.610890999999995,0.099787,0.049729,0.050058,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
225,175.45.176.2,16436,149.171.126.12,119,tcp,FIN,0.241641,1474,440,254,252,2,2,-,43932.94141,12746.18164,10,8,255,255,3080367643,2396541607,147,55,0,0,1473.509494,41.148031,1421927618,1421927618,22.970556,32.333285,0.028332999999999997,0.015297,0.013036,0,1,0,0,0,1,1,1,1,1,1,1,Generic,1
226,175.45.176.0,34703,149.171.126.19,5060,udp,INT,1.2e-05,1456,0,254,0,0,0,-,485333312.0,0.0,2,0,0,0,0,0,728,0,0,0,0.0,0.0,1421927620,1421927620,0.012,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Generic,1
227,175.45.176.3,29408,149.171.126.18,111,tcp,FIN,0.677349,564,354,254,252,2,1,-,5999.861328,3661.332764,10,8,255,255,1575276073,2951178826,56,44,0,0,5420.676821999999,134.766594,1421927619,1421927620,75.26100000000001,94.289289,0.031457,0.016702,0.014755,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
228,175.45.176.0,64570,149.171.126.18,25,tcp,FIN,0.606346,6199,1838,62,252,9,8,smtp,78384.28906,23049.54492,24,20,255,255,1047871561,4148716610,258,92,0,0,1517.855816,40.055363,1421927621,1421927622,26.36287,29.308000000000003,0.029081,0.016847,0.012234,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
229,175.45.176.2,59451,149.171.126.16,34049,tcp,FIN,0.170426,728,268,254,252,2,1,-,30793.42383,10514.82813,10,6,255,255,1104929019,381282576,73,45,0,0,973.004027,50.635605,1421927623,1421927623,17.563778,31.299198999999998,0.033915,0.013918999999999999,0.019996,0,1,0,0,0,1,1,1,1,1,1,1,Shellcode,1
230,175.45.176.3,52754,149.171.126.15,7080,tcp,FIN,2.362805,1786,268,254,252,6,1,-,5617.052734000001,758.420654,14,6,255,255,1344930901,3014125125,128,45,0,0,19104.8509,932.50125,1421927622,1421927624,181.532995,469.56881200000004,0.030601999999999997,0.01495,0.015652000000000003,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
231,175.45.176.3,43018,149.171.126.12,21,tcp,FIN,0.916768,1092,1612,62,252,7,9,ftp,9057.907227,13429.78809,20,22,255,255,1708004772,482144298,55,73,0,0,2721.6568899999997,2344.108612,1421927624,1421927625,48.250947,42.034477,0.029320999999999996,0.020296,0.009025,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
232,175.45.176.3,43018,149.171.126.12,21,tcp,FIN,0.916768,1092,1612,62,252,7,9,ftp,9057.907227,13429.78809,20,22,255,255,1708004772,482144298,55,73,0,0,2721.6568899999997,2344.108612,1421927624,1421927625,48.250947,42.034477,0.029320999999999996,0.020296,0.009025,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
233,175.45.176.3,7333,149.171.126.12,57026,tcp,FIN,0.368852,364,716,62,252,1,2,ftp-data,6918.76416,13598.9502,8,8,255,255,1732720295,705566279,46,90,0,0,3366.0221,79.577125,1421927625,1421927625,52.693144,49.557145,0.07364,0.021336,0.052303999999999996,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
234,175.45.176.3,7333,149.171.126.12,57026,tcp,FIN,0.368852,364,716,62,252,1,2,ftp-data,6918.76416,13598.9502,8,8,255,255,1732720295,705566279,46,90,0,0,3366.0221,79.577125,1421927625,1421927625,52.693144,49.557145,0.07364,0.021336,0.052303999999999996,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
235,175.45.176.2,58757,149.171.126.16,111,tcp,FIN,0.695721,564,354,254,252,2,1,-,5841.422363000001,3564.647461,10,8,255,255,3127894595,2415115905,56,44,0,0,6048.40226,139.00743799999998,1421927625,1421927626,76.272444,93.904289,0.086427,0.038381,0.048046,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
236,175.45.176.1,30323,149.171.126.15,80,tcp,FIN,0.213146,808,1442,62,252,2,2,http,27323.99414,47366.59375,10,8,255,255,3733949627,3129714939,81,180,1,317,1309.937854,46.821296999999994,1421927626,1421927626,23.682889000000003,27.389,0.031473,0.015503999999999999,0.015969,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
237,175.45.176.2,10556,149.171.126.14,25,tcp,FIN,1.8081779999999998,347446,3298,62,252,138,8,smtp,1531769.625,14343.7207,282,58,255,255,4062940521,3702549923,1232,57,0,0,765.147605,43.408691,1421927627,1421927629,6.4347970000000005,30.640105,0.075971,0.023161,0.05281,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
238,175.45.176.2,10556,149.171.126.14,25,tcp,FIN,1.8081779999999998,347446,3298,62,252,138,8,smtp,1531769.625,14343.7207,282,58,255,255,4062940521,3702549923,1232,57,0,0,765.147605,43.408691,1421927627,1421927629,6.4347970000000005,30.640105,0.075971,0.023161,0.05281,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
239,175.45.176.2,45650,149.171.126.16,111,udp,INT,1e-06,168,0,254,0,0,0,-,672000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927629,1421927629,0.001,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
240,175.45.176.0,19997,149.171.126.13,80,tcp,FIN,0.18396500000000002,984,268,254,252,2,1,http,38529.07031,9740.983398,10,6,255,255,3900943281,1119218878,98,45,1,0,1019.78065,53.274460999999995,1421927629,1421927629,18.635222,33.854397999999996,0.034955,0.014683000000000002,0.020272,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
241,175.45.176.3,42709,149.171.126.11,80,tcp,FIN,1.510987,2566,357553,62,252,2,137,http,13315.79883,1886274.25,50,278,255,255,3567311870,1897694234,51,1286,1,0,1754.6361760000002,767.722157,1421927630,1421927632,30.817327000000002,5.3917660000000005,0.032987999999999996,0.017461,0.015527000000000001,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
242,175.45.176.0,30689,149.171.126.12,60696,tcp,FIN,0.339326,364,680,62,252,1,2,ftp-data,7520.791504000001,14027.80859,8,8,255,255,4264684403,346695034,46,85,0,0,3169.60988,70.49718,1421927632,1421927632,48.475144,41.655715,0.063711,0.047116000000000005,0.016595,0,1,0,0,0,1,1,2,3,1,1,2,Exploits,1
243,175.45.176.0,30689,149.171.126.12,60696,tcp,FIN,0.339326,364,680,62,252,1,2,ftp-data,7520.791504000001,14027.80859,8,8,255,255,4264684403,346695034,46,85,0,0,3169.60988,70.49718,1421927632,1421927632,48.475144,41.655715,0.063711,0.047116000000000005,0.016595,0,1,0,0,0,1,1,2,3,1,1,2,Exploits,1
244,175.45.176.0,24891,149.171.126.15,111,udp,INT,5e-06,168,0,254,0,0,0,-,134400000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927632,1421927632,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,3,1,1,1,Reconnaissance,1
245,175.45.176.0,23168,149.171.126.12,21,tcp,FIN,0.949332,1194,1646,62,252,7,9,ftp,9606.754883,13247.20996,22,22,255,255,1175002742,2823095160,54,75,0,0,2581.6422199999997,2615.3584809999998,1421927631,1421927632,45.206286,44.310047999999995,0.031799,0.018168,0.013631,0,1,0,0,0,1,1,2,3,1,1,2,Exploits,1
